UDI;Product ID;Type;Air temperature [K];Process temperature [K];Rotational speed [rpm]
8735;L55914;L;297.2;308.6;1392
8736;L55915;L;297.3;308.6;1358
8737;L55916;L;297.3;308.7;1491
8738;L55917;L;297.3;308.7;1556
8739;L55918;L;297.3;308.7;1531
8740;H38153;H;297.4;308.7;1429
8741;M23600;M;297.4;308.8;1573
8742;L55921;L;297.4;308.8;1538
8743;L55922;L;297.4;308.8;1467
8744;H38157;H;297.4;308.7;1323
8745;M23604;M;297.4;308.7;1798
8746;L55925;L;297.4;308.6;1411
8747;L55926;L;297.3;308.5;1528
8748;L55927;L;297.3;308.5;1504
8749;L55928;L;297.3;308.5;1384
8750;L55929;L;297.2;308.4;1677
8751;L55930;L;297.3;308.5;1764
8752;M23611;M;297.4;308.5;1472
8753;M23612;M;297.4;308.5;1465
8754;M23613;M;297.4;308.6;1657
8755;L55934;L;297.4;308.6;1635
8756;M23615;M;297.4;308.7;1582
8757;L55936;L;297.5;308.7;1761
8758;L55937;L;297.5;308.8;1587
8759;M23618;M;297.5;308.7;1446
8760;M23619;M;297.5;308.7;1352
8761;M23620;M;297.4;308.7;1392
8762;L55941;L;297.5;308.8;1417
8763;H38176;H;297.5;308.8;1824
8764;L55943;L;297.5;308.8;1603
8765;L55944;L;297.4;308.8;1620
8766;L55945;L;297.4;308.8;1353
8767;L55946;L;297.5;308.8;1360
8768;L55947;L;297.5;308.6;1380
8769;M23628;M;297.5;308.7;1363
8770;M23629;M;297.4;308.6;1452
8771;L55950;L;297.4;308.6;1680
8772;L55951;L;297.5;308.6;1536
8773;L55952;L;297.5;308.6;1621
8774;L55953;L;297.5;308.6;1585
8775;M23634;M;297.6;308.7;1408
8776;H38189;H;297.5;308.6;1536
8777;L55956;L;297.5;308.6;1352
8778;H38191;H;297.5;308.6;1481
8779;L55958;L;297.5;308.7;1454
8780;M23639;M;297.5;308.6;1349
8781;M23640;M;297.5;308.6;1327
8782;L55961;L;297.6;308.7;1552
8783;L55962;L;297.5;308.7;1456
8784;M23643;M;297.6;308.6;1254
8785;L55964;L;297.5;308.6;1437
8786;L55965;L;297.5;308.6;1694
8787;L55966;L;297.5;308.5;1306
8788;M23647;M;297.5;308.5;1699
8789;L55968;L;297.4;308.5;1369
8790;L55969;L;297.4;308.5;1471
8791;L55970;L;297.4;308.5;1410
8792;M23651;M;297.4;308.5;1412
8793;L55972;L;297.4;308.5;1418
8794;L55973;L;297.4;308.5;1782
8795;M23654;M;297.4;308.5;1497
8796;L55975;L;297.3;308.4;1459
8797;L55976;L;297.2;308.3;1796
8798;L55977;L;297.2;308.3;1569
8799;L55978;L;297.3;308.4;1469
8800;L55979;L;297.3;308.4;1472
8801;L55980;L;297.4;308.5;1475
8802;L55981;L;297.4;308.6;1488
8803;L55982;L;297.4;308.6;1524
8804;L55983;L;297.4;308.5;1486
8805;M23664;M;297.5;308.6;1255
8806;M23665;M;297.4;308.6;1469
8807;L55986;L;297.4;308.5;1692
8808;M23667;M;297.4;308.6;1604
8809;L55988;L;297.4;308.6;1446
8810;L55989;L;297.3;308.5;1503
8811;M23670;M;297.3;308.5;1625
8812;L55991;L;297.2;308.5;1574
8813;M23672;M;297.2;308.4;1378
8814;L55993;L;297.1;308.4;1693
8815;L55994;L;297.2;308.4;1462
8816;H38229;H;297.3;308.5;1435
8817;M23676;M;297.2;308.5;1425
8818;H38231;H;297.3;308.6;1376
8819;M23678;M;297.4;308.7;1481
8820;H38233;H;297.4;308.7;1349
8821;L56000;L;297.3;308.7;1551
8822;H38235;H;297.4;308.7;1623
8823;L56002;L;297.4;308.8;1462
8824;M23683;M;297.3;308.8;1447
8825;M23684;M;297.3;308.9;1799
8826;M23685;M;297.3;308.8;1548
8827;M23686;M;297.2;308.8;1485
8828;L56007;L;297.2;308.7;1463
8829;L56008;L;297.3;308.7;1587
8830;M23689;M;297.3;308.8;1469
8831;H38244;H;297.3;308.7;1430
8832;H38245;H;297.4;308.7;1726
8833;L56012;L;297.4;308.8;1651
8834;L56013;L;297.4;308.8;1529
8835;L56014;L;297.4;308.8;1473
8836;H38249;H;297.4;308.8;1324
8837;L56016;L;297.4;308.9;1708
8838;M23697;M;297.5;309.1;1540
8839;L56018;L;297.5;309;1320
8840;M23699;M;297.4;308.9;1376
8841;M23700;M;297.3;308.7;1542
8842;L56021;L;297.3;308.7;1506
8843;L56022;L;297.3;308.7;1492
8844;H38257;H;297.3;308.8;1564
8845;H38258;H;297.4;308.9;1645
8846;M23705;M;297.4;308.9;1348
8847;M23706;M;297.4;308.8;1325
8848;L56027;L;297.5;308.9;1443
8849;M23708;M;297.5;308.9;1436
8850;L56029;L;297.5;308.9;1596
8851;L56030;L;297.6;309;1491
8852;M23711;M;297.7;308.9;1573
8853;L56032;L;297.7;308.9;1575
8854;L56033;L;297.7;308.9;1458
8855;M23714;M;297.7;309;1433
8856;L56035;L;297.7;308.9;1662
8857;M23716;M;297.7;308.9;1327
8858;L56037;L;297.7;308.9;1742
8859;L56038;L;297.8;308.9;1506
8860;L56039;L;297.9;309.1;1457
8861;M23720;M;297.9;309.1;1488
8862;L56041;L;297.9;309.1;1619
8863;M23722;M;298.0;309.2;1558
8864;L56043;L;298.0;309.2;1731
8865;M23724;M;298.0;309.1;1574
8866;L56045;L;297.9;309;1290
8867;H38280;H;297.9;308.9;1416
8868;L56047;L;297.9;308.9;1566
8869;L56048;L;297.9;309;1456
8870;L56049;L;297.9;309;1528
8871;M23730;M;297.9;309.1;1338
8872;M23731;M;297.9;309.1;1558
8873;M23732;M;297.9;309.1;1614
8874;H38287;H;298.0;309.1;1557
8875;L56054;L;298.1;309.3;1443
8876;H38289;H;298.1;309.3;1332
8877;M23736;M;298.1;309.3;1752
8878;M23737;M;298.1;309.2;1460
8879;L56058;L;298.1;309.2;1802
8880;L56059;L;298.0;309.2;1527
8881;L56060;L;298.0;309.2;1458
8882;H38295;H;298.0;309.2;1520
8883;L56062;L;298.0;309.2;1378
8884;M23743;M;297.9;309.2;1529
8885;L56064;L;298.0;309.2;1527
8886;M23745;M;298.0;309.2;1438
8887;L56066;L;297.9;309;1583
8888;L56067;L;297.8;308.9;1530
8889;M23748;M;297.7;308.9;1530
8890;M23749;M;297.7;308.8;2089
8891;L56070;L;297.7;308.8;1616
8892;M23751;M;297.7;308.9;1681
8893;L56072;L;297.6;308.8;1475
8894;L56073;L;297.5;308.7;1371
8895;M23754;M;297.5;308.7;1546
8896;H38309;H;297.4;308.6;1461
8897;L56076;L;297.4;308.7;1638
8898;M23757;M;297.3;308.7;1577
8899;L56078;L;297.4;308.6;1532
8900;M23759;M;297.3;308.5;1710
8901;M23760;M;297.3;308.6;1584
8902;L56081;L;297.3;308.6;1446
8903;H38316;H;297.4;308.7;1522
8904;M23763;M;297.4;308.7;1382
8905;L56084;L;297.4;308.7;1584
8906;L56085;L;297.3;308.6;1385
8907;L56086;L;297.3;308.7;1592
8908;M23767;M;297.2;308.6;1404
8909;L56088;L;297.2;308.5;1518
8910;L56089;L;297.1;308.4;1529
8911;L56090;L;297.1;308.4;1550
8912;L56091;L;297.1;308.3;1773
8913;L56092;L;297.2;308.5;1446
8914;M23773;M;297.2;308.5;1487
8915;M23774;M;297.3;308.5;1524
8916;L56095;L;297.1;308.3;1403
8917;L56096;L;297.1;308.2;2267
8918;M23777;M;297.1;308.2;1529
8919;L56098;L;297.1;308.2;1402
8920;L56099;L;297.2;308.3;1693
8921;L56100;L;297.1;308.3;1496
8922;L56101;L;297.1;308.1;1633
8923;L56102;L;297.1;308.2;1399
8924;M23783;M;297.0;308.1;1363
8925;H38338;H;297.1;308.2;1527
8926;M23785;M;297.2;308.2;1405
8927;M23786;M;297.3;308.3;1459
8928;M23787;M;297.4;308.4;1789
8929;L56108;L;297.4;308.4;1531
8930;M23789;M;297.4;308.4;1620
8931;L56110;L;297.4;308.4;1571
8932;L56111;L;297.4;308.4;1434
8933;L56112;L;297.4;308.4;1474
8934;M23793;M;297.3;308.3;1544
8935;L56114;L;297.3;308.2;1601
8936;L56115;L;297.4;308.3;1801
8937;L56116;L;297.4;308.3;1465
8938;M23797;M;297.4;308.4;1340
8939;M23798;M;297.4;308.4;1517
8940;M23799;M;297.3;308.4;1434
8941;H38354;H;297.3;308.3;1935
8942;M23801;M;297.3;308.3;1595
8943;L56122;L;297.3;308.3;2188
8944;M23803;M;297.3;308.4;1449
8945;L56124;L;297.3;308.3;1471
8946;L56125;L;297.4;308.2;1639
8947;M23806;M;297.3;308.2;1846
8948;M23807;M;297.3;308.2;1452
8949;M23808;M;297.4;308.3;1483
8950;L56129;L;297.4;308.3;1284
8951;L56130;L;297.4;308.2;1419
8952;L56131;L;297.3;308.1;1763
8953;M23812;M;297.2;308;1478
8954;L56133;L;297.3;308;1518
8955;L56134;L;297.3;308;1447
8956;M23815;M;297.4;308;1355
8957;L56136;L;297.4;308.1;1348
8958;L56137;L;297.4;308.1;1348
8959;M23818;M;297.4;308.1;1734
8960;L56139;L;297.3;308;1420
8961;L56140;L;297.3;307.9;1797
8962;M23821;M;297.3;308;1403
8963;L56142;L;297.3;307.9;1628
8964;M23823;M;297.2;307.9;1687
8965;M23824;M;297.2;307.9;1456
8966;L56145;L;297.1;307.9;1496
8967;L56146;L;297.1;307.8;1636
8968;L56147;L;297.1;307.8;1536
8969;L56148;L;297.1;307.8;1454
8970;L56149;L;297.0;307.8;1396
8971;L56150;L;297.0;307.6;1575
8972;L56151;L;296.9;307.6;1514
8973;M23832;M;296.8;307.4;1455
8974;L56153;L;296.8;307.4;1549
8975;L56154;L;296.8;307.5;1474
8976;H38389;H;296.7;307.4;1661
8977;L56156;L;296.7;307.4;1535
8978;M23837;M;296.9;307.5;1556
8979;L56158;L;296.9;307.6;1435
8980;M23839;M;296.9;307.5;1332
8981;L56160;L;297.0;307.6;1513
8982;L56161;L;297.0;307.7;1502
8983;L56162;L;297.0;307.7;1315
8984;M23843;M;297.0;307.7;1261
8985;L56164;L;297.1;307.8;1406
8986;L56165;L;297.1;307.8;1584
8987;M23846;M;297.1;307.8;1443
8988;L56167;L;297.2;307.9;1580
8989;L56168;L;297.2;307.9;1825
8990;L56169;L;297.2;307.9;1469
8991;L56170;L;297.2;307.9;1493
8992;M23851;M;297.3;308;1598
8993;H38406;H;297.2;307.9;1450
8994;M23853;M;297.2;307.9;1632
8995;M23854;M;297.1;307.9;1980
8996;L56175;L;297.2;308;1474
8997;L56176;L;297.2;307.9;1540
8998;M23857;M;297.1;307.9;1609
8999;L56178;L;297.1;308;1467
9000;L56179;L;297.1;307.9;1492
9001;L56180;L;297.0;307.9;1493
9002;L56181;L;297.0;307.8;1500
9003;L56182;L;297.1;307.8;1477
9004;L56183;L;297.1;307.9;1342
9005;M23864;M;297.1;307.8;1538
9006;L56185;L;297.2;307.9;1337
9007;L56186;L;297.3;307.9;1417
9008;L56187;L;297.4;308;1383
9009;M23868;M;297.4;308;1440
9010;L56189;L;297.3;307.9;1579
9011;L56190;L;297.2;307.9;1441
9012;M23871;M;297.2;307.9;1530
9013;L56192;L;297.2;308;1705
9014;H38427;H;297.2;308;1435
9015;M23874;M;297.2;308.1;1340
9016;L56195;L;297.2;308.1;1431
9017;L56196;L;297.3;308.2;1396
9018;M23877;M;297.3;308.1;1369
9019;L56198;L;297.3;308.1;1615
9020;L56199;L;297.2;308.1;1662
9021;L56200;L;297.3;308.2;1553
9022;M23881;M;297.4;308.2;1536
9023;L56202;L;297.4;308.3;1548
9024;L56203;L;297.4;308.3;1706
9025;L56204;L;297.4;308.3;1366
9026;L56205;L;297.5;308.4;1440
9027;M23886;M;297.5;308.4;1685
9028;M23887;M;297.4;308.3;1444
9029;L56208;L;297.4;308.3;1395
9030;L56209;L;297.4;308.3;1483
9031;M23890;M;297.5;308.4;1403
9032;H38445;H;297.5;308.4;1793
9033;L56212;L;297.4;308.3;1723
9034;L56213;L;297.4;308.2;1386
9035;H38448;H;297.4;308.2;1585
9036;M23895;M;297.3;308.1;1731
9037;L56216;L;297.3;308.3;1519
9038;L56217;L;297.3;308.2;1896
9039;L56218;L;297.3;308.3;2358
9040;M23899;M;297.3;308.3;1341
9041;L56220;L;297.3;308.3;1550
9042;L56221;L;297.3;308.3;1309
9043;M23902;M;297.3;308.4;1599
9044;L56223;L;297.4;308.4;1343
9045;L56224;L;297.4;308.4;1378
9046;L56225;L;297.4;308.4;1603
9047;L56226;L;297.4;308.4;1664
9048;L56227;L;297.3;308.4;1488
9049;M23908;M;297.3;308.4;1370
9050;L56229;L;297.3;308.5;1545
9051;M23910;M;297.4;308.5;1566
9052;L56231;L;297.4;308.6;1820
9053;M23912;M;297.4;308.6;1901
9054;M23913;M;297.4;308.5;1638
9055;M23914;M;297.3;308.4;1521
9056;H38469;H;297.3;308.4;1864
9057;L56236;L;297.3;308.3;1430
9058;M23917;M;297.3;308.4;1686
9059;M23918;M;297.2;308.3;1326
9060;L56239;L;297.2;308.3;1805
9061;H38474;H;297.2;308.3;1453
9062;M23921;M;297.2;308.4;1863
9063;L56242;L;297.2;308.3;1576
9064;L56243;L;297.2;308.3;1419
9065;L56244;L;297.2;308.4;1833
9066;H38479;H;297.2;308.4;2182
9067;L56246;L;297.2;308.3;1656
9068;L56247;L;297.1;308.2;1351
9069;H38482;H;297.1;308.2;1790
9070;M23929;M;297.2;308.2;1678
9071;L56250;L;297.1;308.2;1427
9072;L56251;L;297.0;308.1;1429
9073;H38486;H;297.2;308.1;1770
9074;L56253;L;297.2;308.1;1689
9075;M23934;M;297.2;308.1;1554
9076;L56255;L;297.3;308.1;1506
9077;L56256;L;297.2;308.1;1474
9078;L56257;L;297.3;308.1;1762
9079;L56258;L;297.3;308.1;1566
9080;H38493;H;297.3;308.1;1554
9081;L56260;L;297.2;308;1869
9082;L56261;L;297.3;308;1527
9083;L56262;L;297.2;307.9;1309
9084;M23943;M;297.2;307.9;1541
9085;L56264;L;297.2;307.9;1326
9086;H38499;H;297.1;307.9;1365
9087;L56266;L;297.1;307.8;1428
9088;L56267;L;297.1;307.8;1681
9089;M23948;M;297.1;307.9;1662
9090;L56269;L;297.2;307.9;1989
9091;M23950;M;297.2;307.9;1747
9092;M23951;M;297.2;308;1765
9093;L56272;L;297.3;308.1;1568
9094;M23953;M;297.3;308.1;1709
9095;M23954;M;297.3;308.1;1370
9096;L56275;L;297.3;308.1;1458
9097;L56276;L;297.2;308.1;1712
9098;L56277;L;297.3;308.1;1642
9099;L56278;L;297.3;308.1;1468
9100;H38513;H;297.3;308.1;1477
9101;L56280;L;297.3;308.2;1446
9102;H38515;H;297.3;308.2;1653
9103;L56282;L;297.3;308.3;1494
9104;L56283;L;297.3;308.2;1490
9105;M23964;M;297.4;308.3;1550
9106;M23965;M;297.3;308.2;1677
9107;L56286;L;297.4;308.3;1854
9108;M23967;M;297.5;308.5;1662
9109;M23968;M;297.5;308.6;1440
9110;L56289;L;297.5;308.6;1513
9111;M23970;M;297.6;308.6;1389
9112;L56291;L;297.6;308.6;1351
9113;M23972;M;297.6;308.6;1482
9114;L56293;L;297.6;308.6;1744
9115;L56294;L;297.6;308.7;1476
9116;M23975;M;297.6;308.6;1444
9117;H38530;H;297.6;308.7;1659
9118;M23977;M;297.6;308.7;1475
9119;L56298;L;297.6;308.6;1526
9120;M23979;M;297.4;308.4;1675
9121;L56300;L;297.4;308.4;1525
9122;L56301;L;297.3;308.3;1396
9123;L56302;L;297.4;308.4;1580
9124;L56303;L;297.4;308.5;1462
9125;L56304;L;297.4;308.4;1426
9126;L56305;L;297.4;308.5;1569
9127;L56306;L;297.4;308.5;1477
9128;L56307;L;297.4;308.5;1761
9129;M23988;M;297.5;308.6;1486
9130;L56309;L;297.6;308.6;1664
9131;L56310;L;297.6;308.6;1576
9132;H38545;H;297.6;308.6;1463
9133;M23992;M;297.6;308.6;1585
9134;L56313;L;297.7;308.7;1479
9135;L56314;L;297.7;308.7;1449
9136;H38549;H;297.7;308.8;1404
9137;L56316;L;297.7;308.7;1694
9138;L56317;L;297.7;308.7;1731
9139;L56318;L;297.6;308.6;1522
9140;L56319;L;297.5;308.5;1536
9141;L56320;L;297.5;308.5;1373
9142;L56321;L;297.5;308.5;1597
9143;L56322;L;297.6;308.5;1678
9144;L56323;L;297.6;308.5;1452
9145;M24004;M;297.5;308.5;1447
9146;L56325;L;297.6;308.5;1574
9147;L56326;L;297.6;308.6;1528
9148;L56327;L;297.7;308.7;1688
9149;L56328;L;297.6;308.6;1393
9150;M24009;M;297.5;308.6;1429
9151;M24010;M;297.5;308.6;1347
9152;L56331;L;297.6;308.6;1553
9153;L56332;L;297.5;308.6;1260
9154;L56333;L;297.5;308.6;1546
9155;L56334;L;297.5;308.6;1596
9156;L56335;L;297.5;308.5;1340
9157;M24016;M;297.5;308.4;1369
9158;L56337;L;297.5;308.5;1462
9159;H38572;H;297.4;308.4;1487
9160;M24019;M;297.5;308.6;1510
9161;H38574;H;297.5;308.5;1671
9162;M24021;M;297.5;308.5;1612
9163;M24022;M;297.6;308.6;1509
9164;L56343;L;297.6;308.6;1415
9165;L56344;L;297.6;308.6;2384
9166;L56345;L;297.6;308.6;1326
9167;M24026;M;297.6;308.6;1390
9168;M24027;M;297.6;308.7;1392
9169;H38582;H;297.6;308.8;1385
9170;L56349;L;297.7;308.8;1896
9171;L56350;L;297.7;308.7;1474
9172;M24031;M;297.7;308.8;1388
9173;L56352;L;297.7;308.9;1715
9174;H38587;H;297.8;308.9;1650
9175;L56354;L;297.8;308.9;1871
9176;L56355;L;297.8;309;1403
9177;L56356;L;297.8;308.9;1518
9178;L56357;L;297.9;309.1;1504
9179;L56358;L;297.8;309;1340
9180;H38593;H;297.9;309.1;1435
9181;L56360;L;297.9;309.1;1507
9182;L56361;L;297.9;309.1;1521
9183;M24042;M;297.8;309;1576
9184;L56363;L;297.9;309.1;1543
9185;L56364;L;298.0;309.2;1665
9186;L56365;L;297.9;309.1;1442
9187;L56366;L;297.9;309;1629
9188;L56367;L;297.9;309;1379
9189;L56368;L;297.9;309;1502
9190;L56369;L;297.9;309.1;1595
9191;M24050;M;298.0;309;1439
9192;M24051;M;297.9;309;1970
9193;L56372;L;297.9;309;1562
9194;M24053;M;297.9;309;1530
9195;L56374;L;297.9;308.9;1393
9196;L56375;L;297.9;309;1532
9197;L56376;L;298.0;308.9;1607
9198;M24057;M;297.9;308.8;1469
9199;M24058;M;297.9;308.8;1538
9200;L56379;L;297.9;308.8;1613
9201;M24060;M;297.9;308.8;1602
9202;L56381;L;297.8;308.7;1404
9203;L56382;L;297.8;308.8;1548
9204;L56383;L;297.8;308.8;1559
9205;L56384;L;297.8;308.8;1621
9206;L56385;L;297.8;308.8;1579
9207;M24066;M;297.9;308.9;1547
9208;L56387;L;297.9;308.8;1386
9209;L56388;L;298.0;308.9;1406
9210;M24069;M;298.0;309;1393
9211;M24070;M;297.9;309;2456
9212;M24071;M;298.0;309;1409
9213;L56392;L;298.0;308.9;1390
9214;L56393;L;298.0;309;1679
9215;L56394;L;298.0;308.9;1508
9216;L56395;L;297.9;308.8;1681
9217;H38630;H;297.7;308.8;1469
9218;L56397;L;297.8;308.8;1421
9219;L56398;L;297.7;308.8;1354
9220;M24079;M;297.7;308.8;1350
9221;L56400;L;297.8;308.9;1282
9222;M24081;M;297.8;309;1675
9223;M24082;M;297.9;309;1525
9224;L56403;L;297.9;309;1382
9225;L56404;L;297.9;309;1450
9226;L56405;L;298.0;309.1;1820
9227;L56406;L;298.0;309.1;1822
9228;L56407;L;298.0;309.1;1473
9229;M24088;M;298.1;309.1;1572
9230;M24089;M;298.1;309;2042
9231;L56410;L;298.2;309.2;1922
9232;L56411;L;298.2;309.1;1539
9233;L56412;L;298.2;309.1;1350
9234;L56413;L;298.3;309.1;1403
9235;L56414;L;298.3;309.1;1904
9236;M24095;M;298.2;308.9;1592
9237;L56416;L;298.1;308.7;1556
9238;M24097;M;298.1;308.8;1811
9239;M24098;M;298.2;308.8;1456
9240;H38653;H;298.2;308.8;1436
9241;M24100;M;298.1;308.7;1362
9242;L56421;L;298.1;308.7;1683
9243;M24102;M;298.2;308.7;1269
9244;L56423;L;298.3;308.8;1454
9245;L56424;L;298.3;308.8;1767
9246;L56425;L;298.3;308.9;1708
9247;L56426;L;298.3;308.9;1862
9248;L56427;L;298.3;308.9;1695
9249;M24108;M;298.3;309.1;1488
9250;L56429;L;298.3;309;1657
9251;H38664;H;298.3;309;1823
9252;M24111;M;298.2;309.1;1651
9253;M24112;M;298.1;309;1533
9254;M24113;M;298.2;309;1508
9255;L56434;L;298.3;309.1;1616
9256;L56435;L;298.2;309;1651
9257;L56436;L;298.2;309.1;1569
9258;M24117;M;298.3;309.1;1296
9259;H38672;H;298.3;309;1379
9260;M24119;M;298.2;309;1694
9261;L56440;L;298.2;309;1377
9262;H38675;H;298.3;309;1470
9263;M24122;M;298.3;309.1;1404
9264;L56443;L;298.3;309.1;1593
9265;M24124;M;298.3;309;1526
9266;M24125;M;298.3;308.9;1390
9267;L56446;L;298.2;308.9;1737
9268;L56447;L;298.2;308.8;1362
9269;L56448;L;298.2;308.8;1666
9270;L56449;L;298.2;308.8;1354
9271;L56450;L;298.2;308.8;1302
9272;L56451;L;298.2;308.7;1991
9273;L56452;L;298.2;308.6;1353
9274;H38687;H;298.2;308.7;1520
9275;L56454;L;298.2;308.7;1428
9276;L56455;L;298.2;308.7;1605
9277;L56456;L;298.1;308.7;1691
9278;L56457;L;298.2;308.7;1447
9279;H38692;H;298.2;308.8;1606
9280;M24139;M;298.2;308.8;1645
9281;H38694;H;298.2;308.8;1470
9282;L56461;L;298.2;308.9;1336
9283;M24142;M;298.2;308.9;1414
9284;M24143;M;298.3;309;1802
9285;L56464;L;298.2;308.9;1683
9286;M24145;M;298.2;309;1410
9287;L56466;L;298.2;308.9;1605
9288;L56467;L;298.2;308.9;1709
9289;L56468;L;298.2;308.9;1444
9290;L56469;L;298.2;308.9;1367
9291;L56470;L;298.2;309;1418
9292;L56471;L;298.2;309;1353
9293;L56472;L;298.2;309;1643
9294;L56473;L;298.3;309.1;1437
9295;L56474;L;298.1;309;1437
9296;M24155;M;298.2;309;1413
9297;H38710;H;298.2;309;1524
9298;M24157;M;298.1;308.9;1479
9299;L56478;L;298.1;308.9;1313
9300;M24159;M;298.1;308.9;1335
9301;L56480;L;298.1;308.9;1367
9302;M24161;M;298.1;308.9;1459
9303;M24162;M;298.1;308.9;1804
9304;L56483;L;298.2;309;1491
9305;L56484;L;298.3;309.1;1537
9306;H38719;H;298.3;309.1;1646
9307;M24166;M;298.3;309.2;1783
9308;L56487;L;298.3;309.1;1395
9309;L56488;L;298.4;309.1;1423
9310;L56489;L;298.3;309.2;1562
9311;L56490;L;298.4;309.3;1549
9312;L56491;L;298.4;309.4;1540
9313;H38726;H;298.5;309.4;1573
9314;L56493;L;298.5;309.4;1418
9315;M24174;M;298.5;309.4;1565
9316;L56495;L;298.5;309.5;1569
9317;H38730;H;298.5;309.4;1417
9318;L56497;L;298.5;309.5;1480
9319;L56498;L;298.5;309.4;1364
9320;L56499;L;298.5;309.4;1911
9321;L56500;L;298.4;309.3;1409
9322;L56501;L;298.4;309.2;1335
9323;M24182;M;298.5;309.3;1512
9324;L56503;L;298.6;309.4;1447
9325;L56504;L;298.6;309.3;1537
9326;M24185;M;298.6;309.3;1510
9327;L56506;L;298.6;309.3;1677
9328;L56507;L;298.5;309.2;1504
9329;H38742;H;298.5;309.1;2051
9330;L56509;L;298.5;309.1;1474
9331;M24190;M;298.4;309;1507
9332;L56511;L;298.4;308.9;1496
9333;M24192;M;298.5;309;1921
9334;L56513;L;298.5;309;1450
9335;L56514;L;298.4;308.9;1402
9336;L56515;L;298.4;308.9;1501
9337;L56516;L;298.5;308.9;1725
9338;H38751;H;298.5;308.9;1500
9339;H38752;H;298.5;309;1531
9340;L56519;L;298.5;309;1458
9341;H38754;H;298.4;308.9;1577
9342;M24201;M;298.3;308.9;1363
9343;H38756;H;298.3;308.9;1706
9344;M24203;M;298.3;308.8;1391
9345;L56524;L;298.2;308.8;1616
9346;L56525;L;298.2;308.8;1442
9347;M24206;M;298.2;308.8;1626
9348;M24207;M;298.2;308.7;1426
9349;L56528;L;298.2;308.7;1436
9350;M24209;M;298.2;308.7;1599
9351;L56530;L;298.2;308.7;2186
9352;L56531;L;298.3;308.8;1645
9353;L56532;L;298.2;308.7;1780
9354;L56533;L;298.2;308.8;1345
9355;M24214;M;298.2;308.8;1607
9356;L56535;L;298.3;308.9;1708
9357;L56536;L;298.3;308.9;1270
9358;M24217;M;298.3;308.9;1646
9359;L56538;L;298.2;308.7;1407
9360;M24219;M;298.1;308.7;1581
9361;L56540;L;298.0;308.6;1532
9362;L56541;L;298.0;308.6;1610
9363;M24222;M;298.0;308.5;1682
9364;L56543;L;297.9;308.5;1519
9365;L56544;L;297.9;308.5;1683
9366;M24225;M;298.0;308.6;1254
9367;L56546;L;298.0;308.5;1461
9368;L56547;L;297.9;308.5;1472
9369;L56548;L;297.7;308.4;1510
9370;M24229;M;297.7;308.3;1547
9371;H38784;H;297.7;308.4;1418
9372;L56551;L;297.7;308.4;1289
9373;L56552;L;297.7;308.4;1487
9374;L56553;L;297.7;308.5;1453
9375;M24234;M;297.8;308.5;1466
9376;H38789;H;297.7;308.4;1288
9377;H38790;H;297.7;308.4;1738
9378;H38791;H;297.7;308.3;1488
9379;L56558;L;297.6;308.3;1816
9380;L56559;L;297.5;308.2;1419
9381;L56560;L;297.4;308.1;1435
9382;M24241;M;297.5;308.1;1480
9383;L56562;L;297.5;308.2;1610
9384;H38797;H;297.5;308.1;1548
9385;M24244;M;297.6;308.1;1379
9386;M24245;M;297.5;308.1;1907
9387;M24246;M;297.5;308;2033
9388;H38801;H;297.4;307.9;1390
9389;M24248;M;297.5;307.9;1544
9390;L56569;L;297.6;308;1258
9391;M24250;M;297.5;308;1560
9392;H38805;H;297.6;308.2;2071
9393;L56572;L;297.6;308.1;1437
9394;H38807;H;297.7;308.2;1489
9395;L56574;L;297.7;308.2;1334
9396;L56575;L;297.7;308.2;1500
9397;L56576;L;297.8;308.3;1498
9398;M24257;M;297.7;308.2;1370
9399;H38812;H;297.7;308.2;1526
9400;L56579;L;297.8;308.3;1477
9401;L56580;L;297.7;308.2;1446
9402;M24261;M;297.7;308.2;1720
9403;L56582;L;297.7;308.1;1734
9404;L56583;L;297.7;308.1;1697
9405;L56584;L;297.7;308.2;2007
9406;M24265;M;297.7;308.1;1469
9407;M24266;M;297.7;308.1;2189
9408;L56587;L;297.8;308.3;1435
9409;H38822;H;297.9;308.4;1637
9410;L56589;L;298.0;308.5;1664
9411;M24270;M;298.0;308.5;1666
9412;L56591;L;298.0;308.5;1404
9413;L56592;L;298.0;308.5;1702
9414;L56593;L;298.1;308.6;1439
9415;L56594;L;298.1;308.6;1354
9416;M24275;M;298.2;308.7;1361
9417;M24276;M;298.1;308.5;1463
9418;H38831;H;298.1;308.4;1515
9419;L56598;L;298.0;308.4;1432
9420;L56599;L;298.0;308.4;1911
9421;L56600;L;298.0;308.4;1472
9422;M24281;M;298.1;308.5;1382
9423;L56602;L;298.1;308.5;1665
9424;L56603;L;298.1;308.5;1676
9425;M24284;M;298.0;308.5;1585
9426;M24285;M;298.1;308.6;1415
9427;L56606;L;298.1;308.7;1341
9428;L56607;L;298.2;308.8;1540
9429;H38842;H;298.2;308.8;1837
9430;L56609;L;298.2;308.8;1498
9431;L56610;L;298.1;308.7;1671
9432;L56611;L;298.0;308.6;1430
9433;L56612;L;298.0;308.7;1619
9434;M24293;M;298.0;308.7;1430
9435;L56614;L;298.0;308.6;1626
9436;L56615;L;298.0;308.7;1443
9437;L56616;L;298.0;308.6;1481
9438;M24297;M;298.1;308.7;1527
9439;M24298;M;298.1;308.7;1315
